Date,AAPL,AMZN,MSFT,GM
2015-01-28,107.540718,303.910004,37.52544,27.435331
2015-01-29,110.888824,311.77999900000003,38.272488,27.702663
2015-01-30,109.26606799999999,354.52999900000003,36.805725,27.251534000000003
2015-02-02,110.63701599999999,364.47000099999997,37.607433,27.660891999999997
2015-02-03,110.65567,363.549988,37.898967999999996,28.387711
2015-02-04,111.504333,364.75,38.117615,29.933246999999998
2015-02-05,112.30021699999999,373.890015,38.673344,30.284126
2015-02-06,111.35455300000001,374.27999900000003,38.636906,30.075272
2015-02-09,112.094223,370.559998,38.591339000000005,30.075272
2015-02-10,114.247726,373.0,38.809998,31.345115999999997
2015-02-11,116.925545,375.140015,38.609577,31.470427
2015-02-12,118.40491499999999,377.170013,39.256397,31.762833
2015-02-13,118.98543500000001,381.829987,39.967014,31.428658000000002
2015-02-17,119.68764499999999,375.429993,39.985367,31.111193
2015-02-18,120.52096599999999,373.369995,39.939479999999996,31.069421999999996
2015-02-19,120.26815,379.0,39.911964000000005,31.336754
2015-02-20,121.25126599999999,383.660004,40.242264,31.45372
2015-02-23,124.528328,380.140015,40.508339,31.487144
2015-02-24,123.751205,378.589996,40.453293,31.537264
2015-02-25,120.586487,385.369995,40.361534000000006,31.62916
2015-02-26,122.112648,384.799988,40.425774,31.378532
2015-02-27,120.277527,380.160004,40.233086,31.16968
2015-03-02,120.86739299999999,385.660004,40.260609,31.420303000000004
2015-03-03,121.120193,384.609985,39.710102,31.579039
2015-03-04,120.352425,382.72000099999997,39.508247,31.386886999999998
2015-03-05,118.358116,387.829987,39.554127,31.420303000000004
2015-03-06,118.535995,380.089996,38.865986,30.777029
2015-03-09,119.04160300000001,378.559998,39.315571000000006,31.720387
2015-03-10,116.579124,369.51001,38.56321,31.627733000000003
2015-03-11,114.453705,366.369995,38.517334000000005,31.821453
2015-03-12,116.52294199999999,374.23999,37.636520000000004,32.368938
2015-03-13,115.717712,370.579987,37.966824,32.048878
2015-03-16,116.99108100000001,373.350006,38.131981,32.495289
2015-03-17,118.94796799999999,371.920013,38.260428999999995,32.251022
2015-03-18,120.286873,375.140015,38.994446,32.427902
2015-03-19,119.37867,373.23999,38.801765,32.554241
2015-03-20,117.88058500000001,378.48999,39.343102,32.739540000000005
2015-03-23,119.107147,375.109985,39.324749,32.5037
2015-03-24,118.620277,374.089996,39.361446,31.880411
2015-03-25,115.52109499999999,370.959991,38.040226000000004,31.48455
2015-03-26,116.32633200000001,367.350006,37.810852000000004,31.45927
2015-03-27,115.39938400000001,370.559998,37.590645,31.425589000000002
2015-03-30,118.320656,374.589996,37.581474,31.737222999999997
2015-03-31,116.50421100000001,372.100006,37.306213,31.585621000000003
2015-04-01,116.335678,370.26001,37.361267,30.94548
2015-04-02,117.33753200000001,372.25,36.966732,30.743332000000002
2015-04-06,119.23821299999999,377.040009,38.122803000000005,30.878099
2015-04-07,117.983574,374.410004,38.104439,30.094772
2015-04-08,117.59966999999999,381.200012,38.003525,30.414848
2015-04-09,118.498535,383.540009,38.058575,30.566447999999998
2015-04-10,119.00415,382.649994,38.27877,30.802296000000002
2015-04-13,118.770073,382.359985,38.315478999999996,30.659107000000002
2015-04-14,118.25511200000001,385.109985,38.214558000000004,30.726491999999997
2015-04-15,118.70452900000001,383.450012,38.774235,31.113939000000002
2015-04-16,118.133377,386.040009,38.682484,31.231853000000005
2015-04-17,116.80381799999999,375.559998,38.187027,30.861252
2015-04-20,119.472282,389.51001,39.370616999999996,31.257126
2015-04-21,118.82627099999999,391.179993,39.122898,31.299244
2015-04-22,120.427322,389.799988,39.444031,31.299244
2015-04-23,121.41046100000001,389.98999,39.765159999999995,30.25481
2015-04-24,121.981583,445.10000599999995,43.921504999999996,29.976856
2015-04-27,124.200623,438.55999800000006,44.068302,30.136889
2015-04-28,122.24375900000001,429.30999800000006,45.105098999999996,30.086354999999998
2015-04-29,120.446053,429.369995,45.013348,29.909471999999997
2015-04-30,117.178352,421.77999900000003,44.627990999999994,29.530445
2015-05-01,120.736305,422.869995,44.646336,29.833665999999997
2015-05-04,120.50224299999999,423.040009,44.26099,29.816826000000002
2015-05-05,117.78696399999998,421.19000199999994,43.673775,29.488331
2015-05-06,117.04727199999999,419.100006,42.462654,29.286185999999997
2015-05-07,117.771248,426.880005,42.848015000000004,29.378836
2015-05-08,119.99015800000001,433.69000199999994,43.811401000000004,29.749443
2015-05-11,118.767876,432.85000599999995,43.462742,29.665215000000003
2015-05-12,118.34477199999999,431.01998899999995,43.444396999999995,29.260915999999998
2015-05-13,118.47640200000001,426.869995,43.701298,29.311451
2015-05-14,121.240623,432.27999900000003,44.701392999999996,29.185114000000002
2015-05-15,121.07138799999998,426.0,44.31604,29.404103999999997
2015-05-18,122.406502,425.23999000000003,44.049960999999996,29.522021999999996
2015-05-19,122.293678,421.709991,43.93914,29.58098
2015-05-20,122.284256,423.85998499999994,43.93914,29.496759
2015-05-21,123.534752,431.630005,43.791382,29.968433
2015-05-22,124.616013,427.630005,43.311169,30.069504
2015-05-26,121.870567,425.47000099999997,43.024899,29.917890999999997
2015-05-27,124.145889,431.420013,43.96685,30.162160999999998
2015-05-28,123.901421,426.57000700000003,43.819088,30.650688
2015-05-29,122.491119,429.23001100000005,43.274235,30.296923
2015-06-01,122.73555800000001,430.920013,43.615913,30.473799
2015-06-02,122.190262,430.98999000000003,43.329643,30.5075
2015-06-03,122.340675,436.589996,43.264998999999996,30.271653999999998
2015-06-04,121.626129,430.77999900000003,42.812496,29.934744
2015-06-05,120.958565,426.950012,42.609328999999995,29.58098
